municipality,year,election_type,expected,provenance,native_url,hosted_url,source,confidence,verification,priority,pdf_filename,has_pdf,has_json,status,markdown_url,conversion_method,known_bad_url,coverage_state,source_kind
Weston,2024,regular,yes,detally-upgrade,https://www.westonma.gov/DocumentCenter/View/38211/Final-Summary-Vote-Town-Election-24,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Weston2024_d0.pdf,exa,low,auto_resourced,90,Weston2024_d0.pdf,yes,yes,pdf_hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Weston2024.md,playwright+docling-2.66.0,,published,official
Weston,2025,regular,yes,LEO,https://www.westonma.gov/DocumentCenter/View/40194/Final-Results-Town-Election-2025-PDF,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Weston2025_d0.pdf,crawl,high,crawl_verified,90,Weston2025_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Weston2025.md,pypdf(recrawl),,published,official
Weston,2026,regular,yes,,https://westonobserver.org/dietz-elected-to-school-committee/,,,,,,,no,no,missing,,,,published,news
Westport,2021,regular,yes,ATR,,,manual,,"DOCUMENT RETIRED 2026-09-02: The file is named like a town report and is hosted on `westportschoolsorg`, because it is the ANNUAL REPORT OF THE WESTPORT COMMUNITY SCHOOLS for 2020-2021: thirty-eight pages of graduation exercises, book awards, scholarships and staff rosters. Fetched and read in full, its 78,860 characters contain no `annual town election`, no `ballots cast`, no `registered voters`, and not one of the words moderator, selectman or assessor. The only matches for the record names are students and a School Committee membership line. The copy stored beside it was worse still -- one page, 2.3 MB, listing seasonal liquor licences. Westport 2021 four contests carry real vote totals from elsewhere and are kept; what goes is the claim that this document is where they came from.",,,no,no,pdf_hosted,,,https://resources.finalsite.net/images/v1647976000/westportschoolsorg/zq1bv4gpvmea1uyndesy/WestportTownReport2021FINAL.pdf,no_source,other
Westport,2022,regular,yes,NEWS,https://www.westport-ma.com/Documents/Government/Annual%20Reports/town_report_2022.pdf,,manual,,"landed 2026-08-25 from the Chrome ingest (ATR, #pages 27-28); 10 races",,,no,no,missing,,docling-html,https://www.westport-ma.com/town-clerk/pages/elections-and-voter-information,published,
Westport,2023,regular,yes,LEO,https://www.westport-ma.com/sites/g/files/vyhlif7356/f/uploads/official_town_election_results_town_wide_by_precinct.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westport2023_d0.pdf,manual_sources,manual,,95,Westport2023_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Westport2023.md,docling-2.66.0,,published,other
Westport,2024,regular,yes,LEO,https://www.westport-ma.com/sites/g/files/vyhlif12811/f/news/april_9_2024_unofficial_results_by_precinct_and_combined.pdf,,manual_sources,manual,,95,,no,no,hosted,,pypdf,,published,other
Westport,2025,regular,yes,owner-verified-2026-08-19,https://cms2.revize.com/revize/westportma/Documents/Government/Annual%20Reports/Town%20of%20Westport%20-%202025%20Annual%20Town%20Report%20-%20Final.pdf,,manual,manual,"wrongyear:document dated 2023-04-11, collision",95,,no,no,pdf_hosted,,playwright+docling-2.66.0,https://news.yahoo.com/westport-election-voters-approve-debt-185304196.html?fr=sycsrp_catchall https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westport2025.pdf,published,official
Westport,2026,regular,yes,custom-search-2026,https://cms2.revize.com/revize/westportma/Documents/Government/Town%20Clerk/Official%20Results%2004.14.2026.pdf?t=202604161025570,,,,,,,no,no,pdf_hosted,,,,published,official
Westwood,2021,regular,yes,news->official-upgrade,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westwood2021_d0.pdf,manual,manual,,95,Westwood2021_d0.pdf,yes,yes,pdf_hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Westwood2021.md,playwright+docling-2.66.0,,published,official
Westwood,2022,regular,yes,news->official-upgrade,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westwood2022_d0.pdf,manual,manual,,95,Westwood2022_d0.pdf,yes,yes,pdf_hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Westwood2022.md,playwright+docling-2.66.0,,published,official
Westwood,2023,regular,yes,LEO,https://www.townhall.westwood.ma.us/home/showpublisheddocument/37952/639132322880830000,,collect-web,manual,"condemnation_retracted_2026-08-23: the held document is 'ANNUAL TOWN ELECTION RESULTS TUESDAY, APRIL 25, 2023' and shares 66% of its vocabulary with the condemned URL. The condemnation said 'document dated 2026-04-28'.",95,,no,no,pdf_hosted,,,https://www.townhall.westwood.ma.us/home/showpublisheddocument/37952/639132322880830000 https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westwood2023.pdf,published,official
Westwood,2024,regular,yes,news->official-upgrade,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westwood2024_d0.pdf,manual,manual,,95,Westwood2024_d0.pdf,yes,yes,pdf_hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Westwood2024.md,playwright+docling-2.66.0,,published,official
Westwood,2025,regular,yes,news->official-upgrade,https://www.townhall.westwood.ma.us/departments/town-clerk/voting-elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Westwood2025_d0.pdf,manual,manual,unrecovered_landing,95,Westwood2025_d0.pdf,yes,yes,pdf_hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Westwood2025.md,playwright+docling-2.66.0,,published,official
Westwood,2026,regular,yes,custom-search-2026,https://www.townhall.westwood.ma.us/home/showpublisheddocument/37998/639141021547130000,,custom-search:recovered,,citation_recovered_by_rerunning_the_search_that_found_it; document text matches the held copy,,,no,no,pdf_hosted,,,,published,official
Weymouth,2021,regular,yes,NEWS,https://959watd.com/blog/2021/11/three-contested-races-decided-in-weymouth-town-election/,,manual,manual,,95,Weymouth2021_d0.pdf,,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Weymouth2021.md,playwright+docling-2.66.0,,published,news
Weymouth,2022,regular,no,CITY_ODD_YEAR_CYCLE,,,,,,,Weymouth2022_d0.pdf,,no,no_election,,,,no_election,other
Weymouth,2023,regular,yes,NEWS,https://www.patriotledger.com/story/news/2023/11/07/weymouth-ma-election-results-2023-hedlund-mayor-cowen/71405977007/,,manual,manual,,95,Weymouth2023_d0.pdf,,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Weymouth2023.md,playwright+docling-2.66.0,,published,news
Weymouth,2024,regular,no,CITY_ODD_YEAR_CYCLE,,,,,,,Weymouth2024_d0.pdf,,no,no_election,,,,no_election,other
Weymouth,2025,regular,yes,NEWS,https://www.facebook.com/WETC8/posts/here-are-tonights-election-results-for-the-town-of-weymouth/1232967605538616/,,manual,,,,Weymouth2025_d0.pdf,,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Weymouth2025.md,playwright+docling-2.66.0,,published,news
Weymouth,2026,regular,no,,,,,,"no_election: even-year row seeded from the 2024 cohort, 2026-08-19",,,,,,,,,no_election,other
Whately,2021,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_3,https://recorder.com/2021/06/09/newcomer-baron-wins-selectboard-seat-in-whately-election-40876159/,,manual,medium,manual_ingest,70,,no,no,pdf_hosted,,,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/2014-11-4_state_election.pdf,published,other
Whately,2022,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_3,https://gazettenet.com/2022/06/15/waggoner-wins-selectboard-seat-in-whately-46823766/,,manual,spraped,manual_ingest,70,,no,no,pdf_hosted,,,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/state_election_official_results_-_11.08.2022.pdf,published,news
Whately,2023,regular,yes,LEO,https://www.whately.org/sites/g/files/vyhlif5211/f/uploads/2023.06.13_-_excel_election_results_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whately2023_d0.pdf,manual_sources,manual,,95,Whately2023_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whately2023.md,pypdf,,published,other
Whately,2024,regular,yes,owner-supplied-2026-08-23-small_towns_ingest_3,https://recorder.com/2024/06/12/incumbent-retains-whately-selectboard-seat-for-second-term-55563772/,,manual,spraped,manual_ingest,70,,no,no,pdf_hosted,,,https://www.whately.org/sites/g/files/vyhlif5211/f/news/2024_1127_-_whately_selectboard_statement_on_the_2024_national_election_-_press_release.pdf,published,other
Whately,2025,regular,yes,NEWS,https://www.recorder.com/Whately-Elementary-School-Committee-seat-remains-in-limbo-following-election-61696657,,manual,spraped,runner_fetch,70,Whately2025_d0.pdf,,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whately2025.md,docling-html,,published,news
Whately,2026,regular,yes,harvest-lead,https://www.whately.org/Documents/Departments/Town%20Clerk%20or%20Board%20of%20Registrars/Election%20Information/2026%20APRIL%2028%20LOCAL%20ELECTION%20Official%20Results.pdf?t=202605041020410,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whately2026_d0.pdf,manual,,manual_ingest,,Whately2026_d0.pdf,yes,no,pdf_hosted,,,,published,
Whitman,2021,regular,yes,LEO,https://www.whitman-ma.gov/ArchiveCenter/ViewFile/Item/280,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whitman2021_d0.pdf,manual_sources,manual,,95,Whitman2021_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whitman2021.md,pypdf,,published,official
Whitman,2022,regular,yes,LEO,https://www.whitman-ma.gov/ArchiveCenter/ViewFile/Item/1300,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whitman2022_d0.pdf,manual_sources,manual,,95,Whitman2022_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whitman2022.md,pypdf,,published,official
Whitman,2023,regular,yes,LEO,https://www.whitman-ma.gov/ArchiveCenter/ViewFile/Item/1299,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whitman2023_d0.pdf,manual_sources,manual,,95,Whitman2023_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whitman2023.md,pypdf,,published,official
Whitman,2024,regular,yes,LEO,https://www.whitman-ma.gov/ArchiveCenter/ViewFile/Item/1330,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whitman2024_d0.pdf,manual_sources,manual,,95,Whitman2024_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whitman2024.md,pypdf,,published,official
Whitman,2025,regular,yes,LEO,https://www.whitman-ma.gov/ArchiveCenter/ViewFile/Item/1335,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Whitman2025_d0.pdf,manual_sources,manual,,95,Whitman2025_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Whitman2025.md,pypdf,,published,official
Whitman,2026,regular,yes,custom-search-2026,https://www.whitman-ma.gov/DocumentCenter/View/4050/051626-Annual-Town-Election,,,,,,,no,no,pdf_hosted,,,,published,official
Wilbraham,2021,regular,yes,NEWS,https://www.wwlp.com/news/local-news/hampden-county/wilbraham-town-election-results-in-races-for-selectman-moderator-school-committee-settled/,,manual_sources,manual,wayback_render,95,Wilbraham2021_d0.pdf,no,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Wilbraham2021.md,wayback20221206+docling,,published,news
Wilbraham,2022,regular,yes,LEO,https://wilbraham-ma.gov/DocumentCenter/View/4886/CLERK-TALLY-SHEET---52122,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wilbraham2022_d0.pdf,manual_sources,manual,,95,Wilbraham2022_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Wilbraham2022.md,pypdf,,published,official
Wilbraham,2023,regular,yes,LEO,https://www.wilbraham-ma.gov/DocumentCenter/View/5578/Clerk-Tally-Sheet-52023-After-Recount?bidId=,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wilbraham2023_d0.pdf,manual_sources,manual,,95,Wilbraham2023_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Wilbraham2023.md,pypdf,,published,official
Wilbraham,2024,regular,yes,LEO,https://wilbraham-ma.gov/DocumentCenter/View/6199/Clerk-Tally-Sheet-51824--1,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wilbraham2024_d0.pdf,manual_sources,manual,,95,Wilbraham2024_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Wilbraham2024.md,pypdf,,published,official
Wilbraham,2025,regular,yes,LEO,https://www.wilbraham-ma.gov/DocumentCenter/View/6579/Wilbraham-Official-Election-Results-5172025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wilbraham2025_d0.pdf,manual_sources,manual,"CERTIFIED UPGRADE 2026-08-21. Status upgrade only - the official sheet is value-identical to the unofficial (the town posts it twice, ids 6579 and 6729, byte-identical). FLAG: the 1-year LIBRARY TRUSTEE prints ""Vote for 2"" yet totals 730 (= 1 seat); recorded as 2 per the printed-outranks-arithmetic rule.",95,Wilbraham2025_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Wilbraham2025.md,pypdf,,published,official
Wilbraham,2026,regular,yes,cohort-2026,https://wilbraham-ma.gov/DocumentCenter/View/7253/Wilbraham-Official-Election-Results--51626,,,,,,,no,yes,hosted,,,,published,official
Williamsburg,2021,regular,yes,ATR,file://C:\Users\Owner\documents\CivicAtlasMA\data\incoming\atrcrops\Williamsburg2021_atr.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamsburg2021_d0.pdf,manual,spraped,manual_ingest,70,Williamsburg2021_d0.pdf,yes,no,pdf_hosted,,,https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/2021_annual_town_report_0.pdf,published,official
Williamsburg,2022,regular,yes,LEO,https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/informal_results_may_2_2022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamsburg2022_d0.pdf,manual,spraped,manual_ingest,70,Williamsburg2022_d0.pdf,yes,yes,pdf_hosted,,,,published,other
Williamsburg,2023,regular,yes,LEO,https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/election_minutes_may_1_2023.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamsburg2023_d0.pdf,manual_sources,manual,,95,Williamsburg2023_d0.pdf,yes,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Williamsburg2023.md,pypdf,,published,other
Williamsburg,2024,regular,yes,LEO,https://www.burgy.org/sites/g/files/vyhlif1451/f/minutes/town_election_5-6-2024.pdf,,manual,spraped,manual_ingest,70,,no,no,pdf_hosted,,,https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/end_of_night_tally_03_05_2024.pdf https://www.burgy.org/sites/g/files/vyhlif1451/f/uploads/end_of_night_tally_03_05_2024.pdf,published,official
Williamsburg,2025,regular,yes,LEO,https://www.burgy.org/sites/g/files/vyhlif1451/f/minutes/ate_min.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamsburg2025_d0.pdf,manual,spraped,manual_ingest,70,Williamsburg2025_d0.pdf,yes,yes,pdf_hosted,,,,published,other
Williamsburg,2026,regular,yes,,https://gazettenet.com/2026/05/06/low-turnout-marks-williamsburg-town-election/,,,,"landed 2026-09-01 from the Daily Hampshire Gazette, 6 May 2026, via /wp-json/wp/v2/posts (the rendered page is paywalled; the REST API returns content.rendered in full). Election Monday 4 May 2026; 160 of 2,218 = 7%. Recreation Commission 2 seats: Turner 105, Weber 95, James 84. ASSESSOR decided on write-ins and the arithmetic closes exactly (McKeown 10, three others 1 each, 147 blank = 160); the article reports her as taking the seat. REGIONAL SCHOOL COMMITTEE: NO ONE ELECTED - 158 blanks, two votes cast, minimum of three needed. Record vacant.",,,no,no,missing,,,,published,news
Williamstown,2021,regular,yes,NEWS,https://www.iberkshires.com/story/64890/Hasty-Johnson-Elected-to-Williamstown-Select-Board.html,,manual,high,,70,Williamstown2021_d0.pdf,,yes,hosted,https://jamesnicholsworley.github.io/civicatlasma/markdown/Williamstown2021.md,playwright+docling-2.66.0,,published,news
Williamstown,2022,regular,yes,LEO,https://williamstownma.gov/wp-content/uploads/2022/05/Annual-Town-Election-Results-May-10-2022.pdf,,manual,low,"landed 2026-08-25 from the Chrome ingest (official, -); 5 races",70,,no,no,published,,,https://williamstownma.gov/wp-content/uploads/2022/08/Williamstown_Policies_HRS_Draft-082622.docx.pdf,published,official
Williamstown,2023,regular,yes,LEO,https://williamstownma.gov/wp-content/uploads/2023/05/ATE-Official-Results-5.9.23-1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Williamstown2023_d0.pdf,manual,manual,manual_ingest,95,Williamstown2023_d0.pdf,yes,yes,pdf_hosted,,,,published,official
Williamstown,2024,regular,yes,LEO,https://www.iberkshires.com/story/75345/With-No-Races-to-Decide-a-Light-Turnout-in-Williamstown-Town-Election.html,,scraper_sheet9,high,"wrong_scope (read 2026-08-23): 'GENERAL ELECTION - NOVEMBER 5, 2024 | WILLIAMSTOWN ... HARRIS AND WALZ 3006'",70,,no,no,missing,,pypdf,https://williamstownma.gov/wp-content/uploads/2024/11/CERTIFIED-OFFICIAL-RESULTS-11.5.24.pdf,published,news
