town,town_norm,community_type,priority,board,doctype,year,verdict,topic_hits,vote_hits,body_hits,topic_pages,npages,url,kind,err
Hingham,hingham,bus,5,,notice,,NO,0,2,0,,0,https://www.hingham-ma.gov/DocumentCenter/View/19724,file,
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://holbrookma.gov/Pages/HolbrookMA_MeetingsCal/S0155DA3C-01577015.1/stm_warrant.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://holbrookma.gov/Pages/HolbrookMA_News/016F86A1-000F8513.0/ATMwarrant%20may22012.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://holbrookma.gov/Pages/HolbrookMA_News/ATMwarrant_May6'15.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://holbrookma.gov/Pages/HolbrookMA_News/I0156E8C2.0/stm_warrant.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://holbrookma.gov/Pages/HolbrookMA_News/I016F86DB.0/ATMwarrant%20may22012.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://holbrookma.gov/Pages/HolbrookMA_News/I017D6BA6.0/STM%20warrant.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.holbrookma.gov:80/Pages/HolbrookMA_BOS/Annual%20Town%20Meeting%20Warrant%20May%209%202018.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.holbrookma.gov:80/Pages/HolbrookMA_BOS/Special%20Town%20Meeting%20Warrant%20May%209%202018.pdf,file,HTTPError
Holbrook,holbrook,bus,1,town_meeting,warrant,,NO,0,0,0,,49,https://www.holbrookma.gov/DocumentCenter/View/1412/Holbrook-STM-Warrant-111925,file,
Holbrook,holbrook,bus,1,town_meeting,warrant,,NO,0,89,74,,56,https://www.holbrookma.gov/DocumentCenter/View/1766,file,
Holden,holden,MBTA adjacent,5,,agenda,2025,FETCH_FAIL,0,0,0,,0,https://www.holdenma.gov/sites/g/files/vyhlif4526/f/agendas/2025_12_18_mbta_communities_act_agenda.pdf,file,HTTPError
Holden,holden,MBTA adjacent,5,elections,agenda,2026,NO,0,0,0,,0,https://holdenma.gov/AgendaCenter/ViewFile/Agenda/_01292026-931?html=true,page,
Holden,holden,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.holdenma.gov/sites/g/files/vyhlif4526/f/uploads/warrant_signed_by_constable_bos.pdf,file,HTTPError
Holden,holden,MBTA adjacent,1,town_meeting,warrant,2023,FETCH_FAIL,0,0,0,,0,https://www.holdenma.gov/sites/g/files/vyhlif4526/f/uploads/2023_10_16_stm_warrant_signed.pdf,file,HTTPError
Holden,holden,MBTA adjacent,3,planning_board,minutes,2022,NO,0,8,2,,2,https://holdenma.gov/DocumentCenter/View/6105,file,
Holden,holden,MBTA adjacent,3,planning_board,minutes,2022,NO,0,26,2,,2,https://holdenma.gov/DocumentCenter/View/6106,file,
Holden,holden,MBTA adjacent,3,planning_board,minutes,2022,CONFIRMED,1,13,5,2,2,https://holdenma.gov/DocumentCenter/View/6107,file,
Holden,holden,MBTA adjacent,3,planning_board,minutes,2022,NO,0,22,7,,4,https://holdenma.gov/DocumentCenter/View/6108,file,
Holden,holden,MBTA adjacent,3,planning_board,minutes,2022,NO,0,24,7,,5,https://holdenma.gov/DocumentCenter/View/6109,file,
Holden,holden,MBTA adjacent,3,planning_board,minutes,2022,NO,0,10,1,,3,https://holdenma.gov/DocumentCenter/View/6110,file,
Holliston,holliston,MBTA adjacent,5,,,,FETCH_FAIL,0,0,0,,0,https://www.townofholliston.us/sites/g/files/vyhlif706/f/uploads/mbta_communities_multi-family_overlay_draft_article.pdf,file,HTTPError
Holliston,holliston,MBTA adjacent,5,town_meeting,,,CONFIRMED,10,1,3,"1,2",7,https://www.townofholliston.us/DocumentCenter/View/4229/MBTA-3A-Multi-Family-Overlay-Town-Meeting-Draft-Article-PDF,file,
Holliston,holliston,MBTA adjacent,5,zoning,,,CONFIRMED,4,1,2,1,0,https://www.townofholliston.us/392/MBTA-3A-Zoning-Maps,page,
Holliston,holliston,MBTA adjacent,5,zoning,,,CONFIRMED,15,29,10,1,0,https://www.townofholliston.us/537/Article-9-MBTA-3A-Zoning-Overlay-Distric,page,
Holliston,holliston,MBTA adjacent,5,zoning,bylaw,,CONFIRMED,16,29,8,1,0,https://www.townofholliston.us/538/Article-10-MBTA-3A-Zoning-by-Law-Consist,page,
Holliston,holliston,MBTA adjacent,1,town_meeting,minutes,2024,CONFIRMED,24,355,52,"1,6,7,8,9",20,https://www.townofholliston.us/DocumentCenter/View/9711,file,
Holliston,holliston,MBTA adjacent,1,town_meeting,minutes,2025,NO,0,235,43,,14,https://www.townofholliston.us/DocumentCenter/View/10229,file,
Holliston,holliston,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.townofholliston.us/warrant%20version%20section%20v-h.pdf,file,HTTPError
Holliston,holliston,MBTA adjacent,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.townofholliston.us/sites/g/files/vyhlif706/f/uploads/atm20_warrant.pdf,file,HTTPError
Holliston,holliston,MBTA adjacent,1,town_meeting,warrant,2022,FETCH_FAIL,0,0,0,,0,https://www.townofholliston.us/sites/g/files/vyhlif706/f/uploads/combined_warrant_fincom_report_for_atm_may_9_2022_-_web_version_0.pdf,file,HTTPError
Hopkinton,hopkinton,commuter rail,5,,,2024,TOPIC_ONLY,2,0,0,1,1,https://ehop.org/wp/wp-content/uploads/2024/04/MBTA-Communities-Map-FINAL-02-22-24_sm.pdf,file,
Hopkinton,hopkinton,commuter rail,5,planning_board,,2024,CONFIRMED,14,5,10,"1,2,3,4,6",21,https://ehop.org/wp/wp-content/uploads/2024/10/MBTA-Communities-Presentation-PB-10-07-24.pdf,file,
Hopkinton,hopkinton,commuter rail,5,planning_board,bylaw,2024,CONFIRMED,18,2,32,"1,2,3,4,10",12,https://ehop.org/wp/wp-content/uploads/2024/04/ARTICLE-39_MBTA-Communities-Zoning-Bylaw_Sponsor-Planning-Board_2024-1.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2022,NO,0,125,106,,47,https://ehop.org/wp/wp-content/uploads/2022/04/2022-ATM-Warrant-FINAL.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2022,NO,0,338,172,,67,https://ehop.org/wp/wp-content/uploads/2022/05/2022-ATM-Warrant-Motions-Document-FINAL.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2022,NO,0,8,6,,2,https://ehop.org/wp/wp-content/uploads/2022/08/Hopkinton_STM-Warrant_2022-08-18.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2023,NO,0,104,102,,32,https://ehop.org/wp/wp-content/uploads/2023/04/2023-Town-Meeting-Warrant-Hopkinton-MA.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2023,NO,0,15,12,,4,https://ehop.org/wp/wp-content/uploads/2023/10/2023-11-13-STM_Warrant_Signed.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2023,NO,0,26,19,,5,https://ehop.org/wp/wp-content/uploads/2023/11/2023-11-13-Warrant-Articles-and-Motions-FINAL.pdf,file,
Hopkinton,hopkinton,commuter rail,1,town_meeting,warrant,2024,CONFIRMED,20,290,152,"35,36,37,44,46",55,https://ehop.org/wp/wp-content/uploads/2024/04/2024-05-06-ATM-Warrant-Motions-Document-FINAL.pdf,file,
Hull,hull,bus,5,,,,NO,0,0,0,,0,https://www.town.hull.ma.us/DocumentCenter/View/343,file,
Hull,hull,bus,5,,,,CONFIRMED,11,3,7,"1,2,3",4,https://www.town.hull.ma.us/DocumentCenter/View/345/Hull-Action-Plan-For-MBTA-Communities-PDF,file,
Hull,hull,bus,5,,,,CONFIRMED,216,8,1,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,26",26,https://www.town.hull.ma.us/DocumentCenter/View/347/Section-3A-Compliance-Guidelines-PDF,file,
Hull,hull,bus,5,,,,CONFIRMED,6,1,10,1,0,https://www.town.hull.ma.us/625/MBTA-Communities-MGL40A3A,page,
Hull,hull,bus,5,,,2024,PROBABLE,11,0,1,1,0,https://www.town.hull.ma.us/240/2024-MBTA-Communities-MGL40A3A,page,
Hull,hull,bus,1,town_meeting,minutes,,CONFIRMED,1,627,112,16,28,https://www.town.hull.ma.us/DocumentCenter/View/1166/Most-Recent-Town-Meeting-Minutes-PDF,file,
Hull,hull,bus,1,town_meeting,minutes,,NO,0,0,11,,0,https://www.town.hull.ma.us/450/Town-Meeting---Meeting-Minutes,page,
Hull,hull,bus,1,town_meeting,minutes,2025,CONFIRMED,1,627,112,16,28,https://www.town.hull.ma.us/DocumentCenter/View/1202/2025-Annual-Town-Meeting-Minutes-PDF,file,
Hull,hull,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.town.hull.ma.us/Public_Documents/HullMA_AdBoard/Warrant2.pdf,file,HTTPError
Hull,hull,bus,1,town_meeting,warrant,,CONFIRMED,2,179,119,"23,35",44,https://www.town.hull.ma.us/DocumentCenter/View/1167/Town-Meeting-Warrant-Facsimile-PDF,file,
Ipswich,ipswich,commuter rail,5,,,,NO,0,21,0,,0,https://ipswichma.gov/ImageRepository/Document?documentID=2386,file,
Ipswich,ipswich,commuter rail,5,,,,TOPIC_ONLY,24,0,0,"1,2",2,https://www.ipswichma.gov/DocumentCenter/View/15377/MBTA-Communities-Advisory,file,
Ipswich,ipswich,commuter rail,5,,,,TOPIC_ONLY,2,0,0,1,1,https://www.ipswichma.gov/DocumentCenter/View/16203,file,
Ipswich,ipswich,commuter rail,5,,,,NO,0,9,0,,0,https://www.ipswichma.gov/DocumentCenter/View/17522,file,
Ipswich,ipswich,commuter rail,5,,,,CONFIRMED,28,1,5,1,0,https://ipswichma.gov/978/Section-3A,page,
Ipswich,ipswich,commuter rail,5,,,2024,NO,0,1,0,,0,https://www.ipswichma.gov/DocumentCenter/View/16687,file,
Ipswich,ipswich,commuter rail,5,,bylaw,,PROBABLE,219,9,0,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",19,https://www.ipswichma.gov/DocumentCenter/View/17444/3A-MBTA-Communities-Emergency-Regulations-Issued-for-Public-Comment-and-Promulgation,file,
Ipswich,ipswich,commuter rail,5,zoning,bylaw,2025,CONFIRMED,17,1,5,"1,2,3,5",7,https://ipswichma.gov/DocumentCenter/View/17525/Town-of-Ipswich-3A-MBTA-MOD-Zoning-Bylaw-Article-2-5-2025---REVISED-with-Affordable-Housing-Percentages-as-per-Econ-Feasibility-Study-pdf,file,
Ipswich,ipswich,commuter rail,1,town_meeting,minutes,2022,NO,0,155,83,,13,https://ipswichma.gov/DocumentCenter/View/14914/May-10-2022-Town-Meeting-Minutes,file,
Ipswich,ipswich,commuter rail,1,town_meeting,minutes,2022,NO,0,147,104,,15,https://ipswichma.gov/DocumentCenter/View/15238/10-25-2022-Special-Town-Meeting-minutes,file,
Kingston,kingston,commuter rail,5,,,,PROBABLE,7,0,8,"2,3,7,8,9",21,https://www.kingstonma.gov/DocumentCenter/View/4576,file,
Kingston,kingston,commuter rail,5,,,,PROBABLE,7,0,8,"2,3,7,8,9",21,https://www.kingstonma.gov/DocumentCenter/View/4578,file,
Kingston,kingston,commuter rail,5,,,,PROBABLE,7,0,8,"2,3,7,8,9",21,https://www.kingstonma.gov/DocumentCenter/View/4579/Town-of-Kingston--MBTA-Communities-Slideshow-Presentation,file,
Kingston,kingston,commuter rail,5,,,,PROBABLE,7,0,8,"2,3,7,8,9",21,https://www.kingstonma.gov/DocumentCenter/View/4579/Town-of-Kingston--MBTA-Communities-Slideshow-Presentation?bidId=,file,
Kingston,kingston,commuter rail,5,,,,PROBABLE,3,1,0,1,2,https://www.kingstonma.gov/DocumentCenter/View/5423,file,
Kingston,kingston,commuter rail,5,,,2024,CONFIRMED,7,1,8,"2,3,7,8,9",21,https://kingstonma.gov/DocumentCenter/View/5170/Town-of-Kingston--MBTA-Communities-Sept-5-2024,file,
Kingston,kingston,commuter rail,5,,,2024,NO,0,0,1,,1,https://kingstonma.gov/DocumentCenter/View/5274,file,
Kingston,kingston,commuter rail,1,town_meeting,minutes,,NO,0,0,0,,30,https://www.kingstonma.gov/DocumentCenter/View/4042,file,
Kingston,kingston,commuter rail,1,town_meeting,minutes,2024,CONFIRMED,25,149,72,"3,4,5,13",24,https://kingstonma.gov/DocumentCenter/View/5637,file,
Kingston,kingston,commuter rail,1,town_meeting,minutes,2024,NO,0,6,0,,0,https://kingstonma.gov/DocumentCenter/View/5638/Annual-Town-Meeting-Minutes-5-11-24-PDF,file,
Lakeville,lakeville,commuter rail,5,,,,CONFIRMED,69,6,1,"1,2,3,4,5,6,7,8,9",9,https://ma-lakeville.civicplus.com/DocumentCenter/View/438,file,
Lakeville,lakeville,commuter rail,5,,,,CONFIRMED,204,4,1,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,25,26",26,https://ma-lakeville.civicplus.com/DocumentCenter/View/439,file,
Lakeville,lakeville,commuter rail,1,town_meeting,minutes,,NO,0,2,68,,0,https://www.lakevillema.org/795/Town-Meeting-Minutes,page,
Lakeville,lakeville,commuter rail,1,town_meeting,minutes,2022,NO,0,22,10,,4,https://www.lakevillema.org/DocumentCenter/View/5997/Special-Town-Meeting-May-16-2022-minutes,file,
Lakeville,lakeville,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://lakevillema.org/Town%20Meeting%20Warrants/Annual%206-10-13.pdf,file,HTTPError
Lakeville,lakeville,commuter rail,1,town_meeting,warrant,,NO,0,0,0,,3,https://ma-lakeville.civicplus.com/DocumentCenter/View/5478,file,
Lakeville,lakeville,commuter rail,1,town_meeting,warrant,,NO,0,0,0,,2,https://ma-lakeville.civicplus.com/DocumentCenter/View/950,file,
Lakeville,lakeville,commuter rail,1,town_meeting,warrant,,NO,0,0,1,,2,https://www.lakevillema.org/DocumentCenter/View/235/Petition-for-article-insertion-for-Warrant,file,
Lakeville,lakeville,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.lakevillema.org/sites/g/files/vyhlif751/f/pages/petition_for_article_insertion_in_warrant.pdf,file,HTTPError
Lakeville,lakeville,commuter rail,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,https://www.lakevillema.org/sites/g/files/vyhlif751/f/uploads/final_warrant_3.pdf,file,HTTPError
Lancaster,lancaster,MBTA adjacent,5,,,,CONFIRMED,10,1,3,1,2,https://www.ci.lancaster.ma.us/DocumentCenter/View/3477/Re_-Lancaster---Conditional-Compliance-with-Section-3A_MBTA-Communities,file,
Lancaster,lancaster,MBTA adjacent,5,,,,NO,0,0,0,,3,https://www.ci.lancaster.ma.us/DocumentCenter/View/809/Letter-to-MBTA-Communities-121521-PDF,file,
Lancaster,lancaster,MBTA adjacent,5,,,,TOPIC_ONLY,9,0,0,"1,2",2,https://www.ci.lancaster.ma.us/DocumentCenter/View/813/MBTA-Communities-Final-Compliance-Guidelines-Letter-81022-PDF,file,
Lancaster,lancaster,MBTA adjacent,5,,,2022,NO,0,0,0,,1,https://www.ci.lancaster.ma.us/DocumentCenter/View/810/MBTA-Communities-How-to-Comply-in-2022-121521-PDF,file,
Lancaster,lancaster,MBTA adjacent,5,zoning,,,NO,0,0,0,,7,https://www.ci.lancaster.ma.us/DocumentCenter/View/811/MBTA-Multi-Family-Zoning-FAQs-11122-PDF,file,
Lancaster,lancaster,MBTA adjacent,5,zoning,,,TOPIC_ONLY,2,0,0,1,1,https://www.ci.lancaster.ma.us/DocumentCenter/View/815/Webinar-on-New-Multi-Family-Zoning-for-MBTA-Communities-011222-PDF,file,
Lancaster,lancaster,MBTA adjacent,5,zoning,,,TOPIC_ONLY,11,0,0,1,0,https://www.ci.lancaster.ma.us/260/MBTA-Multi-Family-Zoning-Requirement,page,
Lancaster,lancaster,MBTA adjacent,5,zoning,,2022,NO,0,0,0,,19,https://www.ci.lancaster.ma.us/DocumentCenter/View/814/MBTA-Multi-Family-Zoning-Webinar-Slides-011222-PDF,file,
Lancaster,lancaster,MBTA adjacent,1,town_meeting,minutes,,NO,0,0,0,,0,https://www.ci.lancaster.ma.us/DocumentCenter/View/2618,file,
Lancaster,lancaster,MBTA adjacent,1,town_meeting,minutes,,NO,0,226,29,,17,https://www.ci.lancaster.ma.us/DocumentCenter/View/574,file,
Lawrence,lawrence,commuter rail,2,city_council,minutes,2026,NO,0,18,11,,3,https://cityoflawrence.com/AgendaCenter/ViewFile/Minutes/_01052026-1660,file,
Lawrence,lawrence,commuter rail,2,city_council,minutes,2026,NO,0,48,7,,5,https://cityoflawrence.com/AgendaCenter/ViewFile/Minutes/_01062026-1662,page,
Lawrence,lawrence,commuter rail,2,city_council,minutes,2026,NO,0,30,7,,3,https://cityoflawrence.com/AgendaCenter/ViewFile/Minutes/_01122026-1666,page,
Lawrence,lawrence,commuter rail,2,city_council,minutes,2026,NO,0,227,8,,13,https://cityoflawrence.com/AgendaCenter/ViewFile/Minutes/_01202026-1682,page,
Lawrence,lawrence,commuter rail,2,city_council,minutes,2026,NO,0,154,12,,16,https://cityoflawrence.com/AgendaCenter/ViewFile/Minutes/_02032026-1701,page,
Lawrence,lawrence,commuter rail,6,planning_board,decision,,FETCH_FAIL,0,0,0,,0,http://www.cityoflawrence.com:80/Data/Sites/1/documents/boards_commissions/planning/Special_Permit_Site_Plan_Approval_application.pdf,file,HTTPError
Lawrence,lawrence,commuter rail,6,planning_board,decision,,FETCH_FAIL,0,0,0,,0,http://www.cityoflawrence.com:80/Data/Sites/1/documents/boards_commissions/planning/Special_Permit_application.pdf,file,HTTPError
Leicester,leicester,MBTA adjacent,5,,,,TOPIC_ONLY,24,0,0,"1,2",2,https://leicesterma.org/DocumentCenter/View/2155/Attorney-Generals-Advisory-About-the-Enforcement-of-MBTA-Communities-PDF,file,
Leicester,leicester,MBTA adjacent,5,,,,TOPIC_ONLY,1,0,0,1,4,https://www.leicesterma.org/DocumentCenter/View/2156/Complete-MBTA-Community-List-PDF,file,
Leicester,leicester,MBTA adjacent,5,,,,PROBABLE,9,4,0,"1,2",2,https://www.leicesterma.org/DocumentCenter/View/2162/MBTA-Communities-Law-101-PDF,file,
Leicester,leicester,MBTA adjacent,5,,,,TOPIC_ONLY,17,0,0,"1,2",2,https://www.leicesterma.org/DocumentCenter/View/2164/Myth-Busting-MBTA-Communities-Law-PDF,file,
Leicester,leicester,MBTA adjacent,5,,,,CONFIRMED,15,1,6,1,0,https://leicesterma.org/481/MBTA-Communities-Leicester,page,
Leicester,leicester,MBTA adjacent,5,zoning,,,NO,0,0,0,,0,https://leicesterma.org/ImageRepository/Document?documentID=175,file,
Leicester,leicester,MBTA adjacent,5,zoning,bylaw,2025,CONFIRMED,10,2,4,"1,7",7,https://leicesterma.org/DocumentCenter/View/3233/Leicester-MBTA-Zoning-Draft-02192025,file,
Leicester,leicester,MBTA adjacent,5,zoning,bylaw,2025,NO,0,1,0,,0,https://leicesterma.org/DocumentCenter/View/3657/Leicester-MBTA-Zoning-Draft-06162025,file,
Leicester,leicester,MBTA adjacent,1,town_meeting,minutes,2026,NO,0,0,0,,42,https://leicesterma.org/AgendaCenter/ViewFile/Minutes/_05052026-3229,file,
Leicester,leicester,MBTA adjacent,1,town_meeting,warrant,,NO,0,12,6,,48,https://www.leicesterma.org/DocumentCenter/View/3859,file,
Leominster,leominster,commuter rail,5,,,,NO,0,0,0,,10,https://leominster-ma.gov/DocumentCenter/View/3126/MRPC-Petition-for-MBTA-Multi-Family-Overlay-District,file,
Leominster,leominster,commuter rail,5,,,,NO,0,0,0,,1,https://leominster-ma.gov/DocumentCenter/View/3127/Multi-Family-Overlay-District-1,file,
Leominster,leominster,commuter rail,5,,,,NO,0,0,0,,1,https://leominster-ma.gov/DocumentCenter/View/3128/Multi-Family-Overlay-District-2,file,
Leominster,leominster,commuter rail,5,,,,NO,0,0,0,,1,https://leominster-ma.gov/DocumentCenter/View/3129/Multi-Family-Overlay-District-3,file,
Leominster,leominster,commuter rail,2,city_council,minutes,2026,NO,0,0,0,,10,https://leominster-ma.gov/AgendaCenter/ViewFile/Minutes/_01122026-1886,file,
Leominster,leominster,commuter rail,2,city_council,minutes,2026,NO,0,0,0,,1,https://leominster-ma.gov/AgendaCenter/ViewFile/Minutes/_01202026-1896,file,
Leominster,leominster,commuter rail,2,city_council,minutes,2026,NO,0,0,0,,2,https://leominster-ma.gov/AgendaCenter/ViewFile/Minutes/_01202026-1897,file,
Leominster,leominster,commuter rail,2,city_council,minutes,2026,NO,0,0,0,,9,https://leominster-ma.gov/AgendaCenter/ViewFile/Minutes/_01292026-1909,file,
Leominster,leominster,commuter rail,2,city_council,minutes,2026,NO,0,0,0,,1,https://leominster-ma.gov/AgendaCenter/ViewFile/Minutes/_02092026-1903,file,
Leominster,leominster,commuter rail,2,city_council,minutes,2026,NO,0,0,0,,8,https://leominster-ma.gov/AgendaCenter/ViewFile/Minutes/_02092026-1919,file,
Lexington,lexington,bus,5,,,,CONFIRMED,204,4,1,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,25,26",26,https://www.lexingtonma.gov/DocumentCenter/View/7029,file,
Lexington,lexington,bus,5,,,,TOPIC_ONLY,24,0,0,"1,2",2,https://www.lexingtonma.gov/DocumentCenter/View/8487,file,
Lexington,lexington,bus,5,zoning,,,CONFIRMED,3,2,1,1,1,https://lexingtonma.gov/DocumentCenter/View/7932/Art-34-multi-family-zoning?bidId=,file,
Lexington,lexington,bus,5,zoning,,,CONFIRMED,3,5,29,"1,2",40,https://lexingtonma.gov/DocumentCenter/View/8463/Art-34-village-and-multi-family-slides?bidId=%EF%BF%BD%EF%BF%BD%20;%20%EF%BF%BD%EF%BF%BD(%EF%BF%BD%EF%BF%BDhttps://www.lexingtonma.gov/1496/Zoning-Amendments---MBTA-Communities,file,
Lexington,lexington,bus,5,zoning,,,CONFIRMED,3,2,1,1,1,https://www.lexingtonma.gov/DocumentCenter/View/7932/Art-34-multi-family-zoning,file,
Lexington,lexington,bus,5,zoning,,,CONFIRMED,11,24,55,1,0,https://lexingtonma.gov/1496/MBTA-Communities-Zoning,page,
Lexington,lexington,bus,5,zoning,,2025,CONFIRMED,1,1,4,1,1,https://www.lexingtonma.gov/DocumentCenter/View/14478/2025-Village-Overlay-Zoning-Map-STM?bidId=,file,
Lexington,lexington,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://lexingtonma.gov/budget/STMwarrant111708.pdf,file,HTTPError
Lexington,lexington,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://lexingtonma.gov/towngovernment/STMwarrant111708MAIL.pdf,file,HTTPError
Lexington,lexington,bus,1,town_meeting,warrant,,FETCH_FAIL,0,0,0,,0,http://www.lexingtonma.gov/sites/lexingtonma/files/uploads/1-stmwarrant-110215-print2.pdf,file,HTTPError
Lincoln,lincoln,bus,5,,,,CONFIRMED,146,1,1,"1,2,3,4,5,6,7,8,9,10,11",11,http://lincolntown.org/DocumentCenter/View/72113/Draft-Guidelines-for-MBTA-Communities--12152021,file,
Lincoln,lincoln,bus,5,,,,CONFIRMED,29,24,6,"1,3,4,6,7,8,9,11,12",13,https://lincolntown.org/DocumentCenter/View/85829/DistrictComplianceApplicationforMBTACommunities_Submission_1216484705,file,
Lincoln,lincoln,bus,5,,,,CONFIRMED,29,24,6,"1,3,4,6,7,8,9,11,12",13,https://lincolntown.org/DocumentCenter/View/85832/DistrictComplianceApplicationforMBTACommunities_Submission_1216484705pdf,file,
Lincoln,lincoln,bus,5,,,,PROBABLE,21,10,0,"1,3,5,6,7,8",8,https://www.lincolntown.org/DocumentCenter/View/85155/PreAdoptionReviewApplicationforMBTACommunities_Submission_1153266991,file,
