municipality,year,provenance,capture_status,host,native_url,hosted_url
Blandford,2023,LEO,MISS_host_crawled,townofblandford.com,https://townofblandford.com/2023-annual-town-election-results/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Blandford2023.pdf
Blandford,2024,ATR,captured_exact,townofblandford.com,https://townofblandford.com/wp-content/uploads/2024/05/annual-town-report-2022-2023.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Blandford2024.pdf
Blandford,2025,LEO,captured_exact,townofblandford.gov,https://townofblandford.gov/wp-content/uploads/2025/06/annual-town-report-2023-2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Blandford2025.pdf
Chilmark,2021,LEO,MISS_host_crawled,chilmarkma.gov,https://www.chilmarkma.gov/town-clerk/town-meeting/pages/annual-town-meeting-warrants,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chilmark2021.pdf
Chilmark,2022,ATR,MISS_host_crawled,chilmarkma.gov,https://www.chilmarkma.gov/sites/g/files/vyhlif8411/f/uploads/chilmark_town_report_2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chilmark2022.pdf
Chilmark,2023,LEO,MISS_host_crawled,chilmarkma.gov,https://www.chilmarkma.gov/sites/g/files/vyhlif8411/f/uploads/chilmark_04262023_annual_town_election_results_for_vault_book.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chilmark2023.pdf
Chilmark,2024,LEO,captured_exact,sec.state.ma.us,https://www.sec.state.ma.us/divisions/elections/download/research-and-statistics/IFV_2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chilmark2024.pdf
Chilmark,2025,LEO,MISS_host_crawled,chilmarkma.gov,https://www.chilmarkma.gov/town-clerk/pages/2025-town-elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chilmark2025.pdf
Worthington,2022,LEO,MISS_host_crawled,worthington-ma.us,https://worthington-ma.us/2023/04/2023-selectboard-campaign-statements/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Worthington2022.pdf
Worthington,2023,LEO,MISS_host_crawled,worthington-ma.us,https://worthington-ma.us/2023/04/2023-selectboard-campaign-statements/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Worthington2023.pdf
Worthington,2024,LEO,MISS_host_crawled,worthington-ma.us,https://worthington-ma.us/2021/04/school-commitee-statement-of-appreciation/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Worthington2024.pdf
Worthington,2025,LEO,MISS_host_crawled,worthington-ma.us,https://worthington-ma.us/2025/05/2025-election-results/,
Chesterfield,2021,ATR,captured_exact,townofchesterfieldma.com,https://www.townofchesterfieldma.com/sites/g/files/vyhlif7606/f/uploads/chesterfield_fy2021_town_report_final_4.13.22.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chesterfield2021.pdf
Chesterfield,2022,ATR,captured_exact,townofchesterfieldma.com,https://www.townofchesterfieldma.com/sites/g/files/vyhlif7606/f/uploads/chesterfield_fy2021_town_report_final_4.13.22.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chesterfield2022.pdf
Chesterfield,2023,LEO,captured_exact,townofchesterfieldma.com,https://www.townofchesterfieldma.com/sites/g/files/vyhlif7606/f/minutes/town_election_5-1-2023_election_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chesterfield2023.pdf
Chesterfield,2024,LEO,captured_exact,townofchesterfieldma.com,https://www.townofchesterfieldma.com/sites/g/files/vyhlif7606/f/minutes/town_election_5-6-2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Chesterfield2024.pdf
Chesterfield,2025,LEO,MISS_host_crawled,townofchesterfieldma.com,https://www.townofchesterfieldma.com/town-clerk/files/open-meeting-law-updated-june-2025,
Charlemont,2021,LEO,captured_exact,charlemont-ma.us,https://www.charlemont-ma.us/news/newsfile_20171_Town_Report_2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Charlemont2021.pdf
Charlemont,2022,LEO,captured_exact,charlemont-ma.us,https://charlemont-ma.us/files/Town_Report_for_year_ending_December_312022.pdf,
Charlemont,2023,LEO,captured_exact,charlemont-ma.us,https://charlemont-ma.us/news/newsfile_20139_2023_Annual_Election_Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Charlemont2023.pdf
Charlemont,2024,LEO,captured_exact,charlemont-ma.us,https://charlemont-ma.us/files/Town_Report__Year_end_2024_finished.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Charlemont2024.pdf
Charlemont,2025,LEO,MISS_host_crawled,charlemont-ma.us,https://charlemont-ma.us/n/20209/June-3-Election-Results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Charlemont2025.pdf
Monterey,2021,LEO,captured_exact,montereyma.gov,https://www.montereyma.gov/sites/g/files/vyhlif3496/f/uploads/fy21townreport.pdf,
Monterey,2022,LEO,MISS_host_crawled,montereyma.gov,https://www.montereyma.gov/town-clerk/files/may-9-2022-sample-town-election-ballot,
Monterey,2023,LEO,MISS_host_crawled,montereyma.gov,https://www.montereyma.gov/sites/g/files/vyhlif3496/f/uploads/5.9.23electionresults.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Monterey2023.pdf
Monterey,2024,LEO,MISS_host_crawled,montereyma.gov,https://www.montereyma.gov/town-clerk/files/november-5-2024-election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Monterey2024.pdf
Monterey,2025,LEO,MISS_host_crawled,montereyma.gov,https://www.montereyma.gov/town-clerk/files/may-6-2025-town-election-results,
New Braintree,2021,LEO,MISS_host_crawled,newbraintreema.us,https://www.newbraintreema.us/index.asp?SEC=076A927A-DF4C-4C12-8761-576214AB65FB,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2021.pdf
New Braintree,2022,LEO,MISS_host_crawled,newbraintreema.us,https://www.newbraintreema.us/?SEC=6C821174-D33C-4D39-AB77-DE267F98096F,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2022.pdf
New Braintree,2023,LEO,MISS_host_crawled,newbraintreema.us,https://www.newbraintreema.us/elections,
New Braintree,2024,LEO,MISS_host_crawled,newbraintreema.us,https://www.newbraintreema.us/?SEC=6C821174-D33C-4D39-AB77-DE267F98096F,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2024.pdf
New Braintree,2025,LEO,MISS_host_crawled,newbraintreema.us,https://www.newbraintreema.us/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewBraintree2025.pdf
Sandisfield,2021,ATR,captured_exact,sandisfieldma.gov,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/annual_report_fy22.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sandisfield2021.pdf
Sandisfield,2022,LEO,MISS_host_crawled,sandisfieldma.gov,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/dpw_union_contract_sandisfield_fy23-24-25_with_addendum_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sandisfield2022.pdf
Sandisfield,2023,LEO,captured_exact,sandisfieldma.gov,https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/news/5.13.23_election_results_1.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Sandisfield2023.pdf
New Salem,2022,LEO,MISS_host_crawled,newsalemma.org,https://www.newsalemma.org/town-clerk/pages/election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2022.pdf
New Salem,2024,LEO,MISS_host_crawled,newsalemma.org,https://www.newsalemma.org/node/626/events/upcoming,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2024.pdf
New Salem,2025,LEO,MISS_host_crawled,newsalemma.org,https://www.newsalemma.org/town-clerk/pages/election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/NewSalem2025.pdf
Goshen,2021,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/uploads/2021/05/ATE-5.1.2021-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Goshen2021.pdf
Goshen,2022,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/uploads/2022/06/Annual-Town-Election-Results-6.4.2022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Goshen2022.pdf
Goshen,2023,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/uploads/2023/06/ATE-6.3.23-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Goshen2023.pdf
Goshen,2024,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/2024/06/Annual-Town-Election-Results-6.1.2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Goshen2024.pdf
Goshen,2025,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/goshenma/2025/06/Annual-Town-Elect-Results-6.7.2025.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Goshen2025.pdf
Wendell,2021,LEO,MISS_host_absent,wendell-ma.gov,https://www.wendell-ma.gov/town-clerk/pages/election-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wendell2021.pdf
Wendell,2022,LEO,MISS_host_crawled,wendellmass.us,https://www.wendellmass.us/documents/2025-wendell-election-results/,
Wendell,2023,LEO,captured_exact,wendellmass.us,https://www.wendellmass.us/departments/town-clerk/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wendell2023.pdf
Wendell,2024,LEO,captured_exact,wendellmass.us,https://www.wendellmass.us/news/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wendell2024.pdf
Wendell,2025,LEO,MISS_host_crawled,storage.googleapis.com,https://storage.googleapis.com/proudcity/wendellma/2025/05/Official-Wendell-Annual-Election-Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Wendell2025.pdf
Windsor,2021,LEO,MISS_host_crawled,windsormass.com,https://www.windsormass.com/requests-1/master-plan-for-windsor,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Windsor2021.pdf
Windsor,2022,LEO,MISS_host_crawled,windsormass.com,https://www.windsormass.com/requests-1/master-plan-for-windsor,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Windsor2022.pdf
Windsor,2023,LEO,MISS_host_crawled,drive.google.com,https://drive.google.com/drive/u/0/folders/0B4aGK7gHXcefaEhvLUt6UDJ6V1E?resourcekey=0-TS7F37hq2FPg6dD8Y5WoaQ,
Windsor,2024,LEO,MISS_host_crawled,windsormass.com,https://www.windsormass.com/mvp-2-0,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Windsor2024.pdf
Windsor,2025,LEO,MISS_host_crawled,windsormass.com,https://www.windsormass.com/mvp-2-0,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Windsor2025.pdf
Cummington,2021,LEO,captured_exact,cummington-ma.gov,https://cummington-ma.gov/PDFs/TownReportFY2022.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Cummington2021.pdf
Cummington,2022,ATR,captured_exact,cummington-ma.gov,https://cummington-ma.gov/PDFs/TownReportFY2023.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Cummington2022.pdf
Cummington,2023,LEO,MISS_host_crawled,cummington-ma.gov,https://cummington-ma.gov/TownMeet.php?ATM,
Cummington,2024,ATR,captured_exact,cummington-ma.gov,https://cummington-ma.gov/PDFs/TownReportFY2024.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Cummington2024.pdf
Cummington,2025,LEO,captured_exact,cummington-ma.gov,https://cummington-ma.gov/TownMeet.php?TM,
Montgomery,2021,LEO,captured_exact,montgomeryma.gov,https://montgomeryma.gov/wp-content/uploads/2022/09/Mt-Breeze-JUNE2021-web.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Montgomery2021.pdf
Montgomery,2023,LEO,captured_exact,montgomeryma.gov,https://montgomeryma.gov/wp-content/uploads/2023/05/ToM-Unofficial-Ballot-0523.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Montgomery2023.pdf
Montgomery,2024,LEO,captured_exact,montgomeryma.gov,https://montgomeryma.gov/wp-content/uploads/2024/05/Unofficial-Results-5.6.24.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Montgomery2024.pdf
Montgomery,2025,LEO,captured_exact,montgomeryma.gov,https://montgomeryma.gov/wp-content/uploads/2025/05/5.5.25-OFFICIAL-RESULTS-ANNUAL-TOWN-ELECTION.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Montgomery2025.pdf
Peru,2021,LEO,MISS_host_crawled,townofperuma.com,https://www.townofperuma.com/sites/g/files/vyhlif3671/f/uploads/june_12_2021_annual_town_election.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Peru2021.pdf
Peru,2022,LEO,MISS_host_crawled,townofperuma.com,https://www.townofperuma.com/town-clerk/elections/files/annual-town-election-june-11-2022-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Peru2022.pdf
Peru,2023,LEO,MISS_host_crawled,townofperuma.com,https://www.townofperuma.com/sites/g/files/vyhlif3671/f/news/20230610175522.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Peru2023.pdf
Peru,2024,LEO,MISS_host_crawled,townofperuma.com,https://www.townofperuma.com/town-clerk/election/files/annual-town-election-june-8-2024-results,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Peru2024.pdf
Peru,2025,LEO,MISS_host_crawled,townofperuma.com,https://www.townofperuma.com/town-clerk/annual-town-meeting-election-2025,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Peru2025.pdf
Warwick,2021,LEO,captured_exact,warwickma.org,https://warwickma.org/news/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Warwick2021.pdf
Warwick,2022,LEO,captured_exact,warwickma.org,https://warwickma.org/topic/election-results/,
Warwick,2023,LEO,captured_exact,warwickma.org,https://warwickma.org/town-clerk/2023-05-15-annual-town-election/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Warwick2023.pdf
Warwick,2024,LEO,captured_exact,warwickma.org,https://warwickma.org/town-clerk/2024-05-20-annual-town-election/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Warwick2024.pdf
Warwick,2025,LEO,captured_exact,warwickma.org,https://warwickma.org/town-clerk/2025-05-19-annual-town-election-results/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Warwick2025.pdf
Hancock,2021,LEO,MISS_host_crawled,quincyma.gov,https://www.quincyma.gov/departments/city_clerk/election/election_results_2005_present.php,
Hancock,2023,LEO,MISS_host_crawled,town.hancock.ma.us,https://town.hancock.ma.us/2019/07/31/town-clerk-2/,
Hancock,2024,LEO,MISS_host_absent,apps.npr.org,https://apps.npr.org/2024-election-results/massachusetts.html,
Hancock,2025,LEO,MISS_host_crawled,town.hancock.ma.us,https://town.hancock.ma.us/files/2019/07/2025-Annual-Election-Results1.xlsx,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Hancock2025.xlsx
Leyden,2021,LEO,captured_exact,townofleyden.com,https://townofleyden.com/files/2012-06_Leyden_Life.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Leyden2021.pdf
Leyden,2022,LEO,MISS_host_crawled,townofleyden.com,https://www.townofleyden.com/f/0/1053/Town-Meetings-and-Elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Leyden2022.pdf
Leyden,2023,LEO,captured_exact,townofleyden.com,https://www.townofleyden.com/files/2023_Leyden_town_election_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Leyden2023.pdf
Leyden,2024,LEO,captured_exact,townofleyden.com,https://www.townofleyden.com/files/2024-06-04_-_Local_Election_Results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Leyden2024.pdf
Leyden,2025,LEO,MISS_host_crawled,townofleyden.com,https://townofleyden.com/n/11249/2025-Local-Election-Results-Unofficial,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Leyden2025.pdf
Heath,2021,ATR,captured_exact,townofheath.org,https://townofheath.org/news/newsfile_9143_2021HeathAnnualReport-web.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Heath2021.pdf
Heath,2022,ATR,captured_exact,townofheath.org,https://townofheath.org/news/newsfile_11271_2024_HeathAnnualReport-print.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Heath2022.pdf
Heath,2023,LEO,MISS_host_crawled,townofheath.org,https://townofheath.org/n/9192/ANNUAL-TOWN-ELECTIONS-MAY-5,
Heath,2024,LEO,MISS_host_crawled,townofheath.org,https://townofheath.org/k/5/Town-Elections-Information,
Heath,2025,LEO,MISS_host_crawled,townofheath.org,https://townofheath.org/d/18632/Annual-Town-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Heath2025.pdf
Florida,2024,LEO,captured_exact,townofflorida.org,https://www.townofflorida.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Florida2024.pdf
Florida,2025,LEO,captured_exact,townofflorida.org,https://www.townofflorida.org/,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Florida2025.pdf
Savoy,2021,ATR,MISS_host_absent,savoy-ma.gov,https://www.savoy-ma.gov/sites/g/files/vyhlif6856/f/uploads/2021_annual_town_report.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Savoy2021.pdf
Savoy,2022,ATR,MISS_host_absent,savoy-ma.gov,https://www.savoy-ma.gov/sites/g/files/vyhlif6856/f/uploads/2022_annual_town_report.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Savoy2022.pdf
Savoy,2023,LEO,MISS_host_absent,savoy-ma.gov,https://www.savoy-ma.gov/sites/g/files/vyhlif6856/f/uploads/2023_official_election_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Savoy2023.pdf
Plainfield,2023,LEO,MISS_host_crawled,plainfield-ma.us,https://plainfield-ma.us/n/11140/Results-of-May-6-2023-Election,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Plainfield2023.pdf
Plainfield,2024,LEO,MISS_host_crawled,plainfield-ma.us,https://www.plainfield-ma.us/town-clerk/page/register-vote,
Plainfield,2025,LEO,MISS_host_crawled,plainfield-ma.us,https://plainfield-ma.us/media/7871,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Plainfield2025.pdf
Washington,2021,LEO,MISS_host_crawled,washington-ma.gov,https://www.washington-ma.gov/community/washington-insights-articles,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Washington2021.pdf
Washington,2022,LEO,captured_exact,washington-ma.gov,https://www.washington-ma.gov/transfer-station,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Washington2022.pdf
Washington,2023,LEO,captured_exact,washington-ma.gov,https://www.washington-ma.gov/sites/g/files/vyhlif7491/f/uploads/ateballot_2023_results.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Washington2023.pdf
Washington,2024,LEO,captured_exact,washington-ma.gov,https://www.washington-ma.gov/cultural-council,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Washington2024.pdf
Washington,2025,LEO,captured_exact,washington-ma.gov,https://www.washington-ma.gov/town-clerk/pages/town-elections,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Washington2025.pdf
Alford,2021,LEO,MISS_host_crawled,townofalford.org,https://www.townofalford.org/sites/g/files/vyhlif6926/f/pages/alford_town_report_2024_0.pdf,https://jamesnicholsworley.github.io/civicatlasma/pdfs/Alford2021.pdf
Alford,2022,LEO,MISS_host_crawled,townofalford.org,https://www.townofalford.org/node/671/news,
