municipality,year,priority,kind,url,title
Springfield,2023,1,annual_report,https://www.springfield-ma.gov/police/fileadmin/user_upload/Board_of_Police_Commissioners_2023_Annual_Report.pdf,
Springfield,2023,2,townmtg_election,https://www.springfield-ma.gov/elections/fileadmin/Past_Election_Results/9-12-2023_Official_Precinct_Results.pdf,
Springfield,2025,3,election_page,https://springfield-ma.gov/cos/vote,Voting
Springfield,2025,3,election_page,https://springfield-ma.gov/elections/how-to-register,Register to Vote
Stockbridge,2021,1,annual_report,https://stockbridge-ma.gov/wp-content/uploads/2021/04/FINAL-2020-Annual-Report-2.pdf,
Stockbridge,2021,1,annual_report,https://stockbridge-ma.gov/wp-content/uploads/2022/05/FINAL-2021-Annual-Report.pdf,
Stockbridge,2021,2,townmtg_election,https://stockbridge-ma.gov/wp-content/uploads/2021/04/STOCKBRIDGE-ANNUAL-TOWN-ELECTION.pdf,
Stockbridge,2021,2,townmtg_election,https://stockbridge-ma.gov/wp-content/uploads/2021/06/06.12.21AnnualTown-Meeting-Notice.pdf,
Stockbridge,2022,1,annual_report,https://stockbridge-ma.gov/wp-content/uploads/2022/05/FINAL-2021-Annual-Report.pdf,
Stockbridge,2022,2,townmtg_election,https://stockbridge-ma.gov/wp-content/uploads/2022/05/05.1622-AnnualTown-Meeting-Notice-1.pdf,
Stockbridge,2022,2,townmtg_election,https://stockbridge-ma.gov/wp-content/uploads/2022/05/Baby-Town-Meeting.pdf,
Stockbridge,2022,4,minutes,https://stockbridge-ma.gov/wp-content/uploads/2022/01/Ag-and-Forest-Comm-meeting-minutes-2021-12-06.pdf,
Sturbridge,2021,1,annual_report,https://www.sturbridge.gov/sites/g/files/vyhlif3881/f/pages/2021_completed_annual_town_report.pdf,
Sturbridge,2021,3,election_page,https://sturbridge.gov/town-clerk,Town Clerk
Sturbridge,2021,3,election_page,https://www.sturbridge.gov/town-clerk/files/public-records-request,
Sturbridge,2021,4,minutes,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/minutes/2021_03_24_meeting_minutes.pdf,
Sturbridge,2023,3,election_page,https://sturbridge.gov/town-clerk,Town Clerk
Sturbridge,2023,3,election_page,https://www.sturbridge.gov/town-clerk/files/public-records-request,
Sturbridge,2023,4,minutes,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/minutes/2023-10-16_bos_meeting_minutes.pdf,
Sturbridge,2023,4,minutes,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/minutes/_jhpl-2023-05-04-meeting_minutes.pdf,
Sturbridge,2024,3,election_page,https://sturbridge.gov/town-clerk,Town Clerk
Sturbridge,2024,3,election_page,https://www.sturbridge.gov/town-clerk/files/public-records-request,
Sturbridge,2024,4,minutes,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/minutes/2024-09-16_agricultural_commission_meeting_notes_09.pdf,
Sturbridge,2024,4,minutes,https://www.sturbridge.gov/sites/g/files/vyhlif12111/f/minutes/2024-10-21_approved_select_board_minutes.pdf,
Sturbridge,2025,3,election_page,https://sturbridge.gov/town-clerk,Town Clerk
Sturbridge,2025,3,election_page,https://www.sturbridge.gov/town-clerk/files/public-records-request,
Sudbury,2021,1,annual_report,https://cdn.sudbury.ma.us/wp-content/uploads/sites/293/2021/01/2020-Town-Report-Finance-Committee.pdf,
Sudbury,2021,1,annual_report,https://cdn.sudbury.ma.us/wp-content/uploads/sites/293/2021/01/2020-Town-Report-Finance-Committee.pdf?version=d3a33949c0293a6f96e7dade29775790,
Sudbury,2021,1,annual_report,https://cdn.sudbury.ma.us/wp-content/uploads/sites/342/2021/03/Sudbury-2019-Town-Report.pdf?version=7613194b04113666d493d6f30a09a35d,Download Now
Sudbury,2021,1,annual_report,https://cdn.sudbury.ma.us/wp-content/uploads/sites/342/2021/10/Sudbury-2020-Town-Report.pdf?version=dc0f5577c1308cf4ab0fc3c4bea67ed0,Download Now
Sudbury,2025,2,townmtg_election,https://cdn.sudbury.ma.us/wp-content/uploads/sites/270/2025/01/2023-ATE-pre-campaign-report.pdf?version=0166c11c82a805772164fe19c06366e0,
Sudbury,2025,2,townmtg_election,https://cdn.sudbury.ma.us/wp-content/uploads/sites/270/2025/01/2023-ATE-pre-campaign-report.pdf?version=9629631f1c411bba675da492746e414f,
Sudbury,2025,2,townmtg_election,https://cdn.sudbury.ma.us/wp-content/uploads/sites/270/2025/01/Post-Election-CPF-reports-for-ATE-3.25.24.pdf?version=1366785cfbb96dd6f1b92310a1f83850,
Sudbury,2025,2,townmtg_election,https://cdn.sudbury.ma.us/wp-content/uploads/sites/270/2025/01/Post-Election-CPF-reports-for-ATE-3.25.24.pdf?version=d415a90fef8c1b73a3189dbf781352fb,
Sutton,2021,1,annual_report,https://www.suttonma.org/sites/g/files/vyhlif3901/f/uploads/2021_annual_town_report.pdf,
Sutton,2021,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/769/2021-Fall-Town-Meeting-Minutes,2021 Fall Town Meeting Minutes
Sutton,2021,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/778/2021-Spring-Town-Meeting-Minutes,2021 Spring Town Meeting Minutes
Sutton,2021,3,election_page,https://suttonma.org/453/Town-Clerk,Town Clerk
Sutton,2022,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/773/2022-Fall-Town-Meeting-Minutes,2022 Fall Town Meeting Minutes
Sutton,2022,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/779/2022-Spring-Town-Meeting-Minutes,2022 Spring Town Meeting Minutes
Sutton,2022,3,election_page,https://suttonma.org/453/Town-Clerk,Town Clerk
Sutton,2022,3,election_page,https://suttonma.org/470/Budget-Town-Meeting-Election,Town Meeting & Election
Sutton,2024,2,townmtg_election,https://suttonma.org/ImageRepository/Document?documentID=417,Departments / Budget / Town Meeting & Election 2024 Annual F
Sutton,2024,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/2749/October-2024-Annual-Town-Meeting-and-Election-Schedule,October 2024 Annual Town Meeting and Election Schedule
Sutton,2024,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/770/2024-Fall-Town-Meeting-Minutes,2024 Fall Town Meeting Minutes
Sutton,2024,2,townmtg_election,https://www.suttonma.gov/DocumentCenter/View/775/2024-Spring-Town-Meeting-Minutes,2024 Spring Town Meeting Minutes
Sutton,2025,2,townmtg_election,https://ma-sutton.civicplus.com/DocumentCenter/View/723,2025 Annual Fall Town Meeting Schedule?bidId=
Sutton,2025,2,townmtg_election,https://suttonma.org/ImageRepository/Document?documentID=235,Departments / Budget / Town Meeting & Election Code Red Call
Sutton,2025,2,townmtg_election,https://suttonma.org/ImageRepository/Document?documentID=369,Departments / Budget / Town Meeting & Election 2025 Annual S
Sutton,2025,2,townmtg_election,https://suttonma.org/ImageRepository/Document?documentID=485,Departments / Budget / Town Meeting & Election 2025 Annual F
Swampscott,2025,2,townmtg_election,https://swampscottma.gov/DocumentCenter/View/7715,"2025 Special Town Meeting - March 19, 2025"
Swampscott,2025,2,townmtg_election,https://swampscottma.gov/DocumentCenter/View/7716,"2025 Annual Town Meeting - May 19, 2025"
Swampscott,2025,2,townmtg_election,https://swampscottma.gov/DocumentCenter/View/7717,"2025 Special Town Meeting - December 1, 2025"
Swampscott,2025,2,townmtg_election,https://www.swampscottma.gov/DocumentCenter/View/446,Town Meeting 52025?bidId=
Templeton,2022,1,annual_report,https://www.templetonma.gov/DocumentCenter/View/2426/Annual-Report-for-Fiscal-Year-2022-PDF,
Templeton,2022,2,townmtg_election,https://www.templetonma.gov/DocumentCenter/View/1935/May-11-2022-Annual-Town-Meeting-PDF,"May 11, 2022 Annual Town Meeting (PDF)"
Templeton,2022,2,townmtg_election,https://www.templetonma.gov/DocumentCenter/View/1936/November-2-2022-Fall-Town-Meeting-PDF,
Templeton,2022,2,townmtg_election,https://www.templetonma.gov/DocumentCenter/View/2094/May-16-2022-Annual-Town-Election-PDF,"May 16, 2022, Annual Town Election (PDF)"
Tisbury,2021,3,election_page,https://tisburyma.gov/228/Town-Clerk,Town Clerk
Tisbury,2021,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=44,"FINAL RESULTS ANNUAL TOWN ELECTION MAY 12, 2026"
Tisbury,2021,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=46,MVRSD Building Project Election Results
Tisbury,2021,4,minutes,https://tisburyma.gov/DocumentCenter/View/1387/minutes_zba_2021_combined_bookmarked,minutes_zba_2021_combined_bookmarked
Tisbury,2022,2,townmtg_election,https://www.tisburyma.gov/sites/g/files/vyhlif1321/f/uploads/annual_town_elections_2022.pdf,
Tisbury,2022,3,election_page,https://tisburyma.gov/228/Town-Clerk,Town Clerk
Tisbury,2022,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=44,"FINAL RESULTS ANNUAL TOWN ELECTION MAY 12, 2026"
Tisbury,2022,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=46,MVRSD Building Project Election Results
Tisbury,2023,1,annual_report,https://tisburyma.gov/DocumentCenter/View/393/IT-Annual-Town-Report-January-2023-PDF,I.T. Annual Town Report January 2023 (PDF)
Tisbury,2023,3,election_page,https://tisburyma.gov/228/Town-Clerk,Town Clerk
Tisbury,2023,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=44,"FINAL RESULTS ANNUAL TOWN ELECTION MAY 12, 2026"
Tisbury,2023,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=46,MVRSD Building Project Election Results
Tisbury,2024,3,election_page,https://tisburyma.gov/228/Town-Clerk,Town Clerk
Tisbury,2024,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=44,"FINAL RESULTS ANNUAL TOWN ELECTION MAY 12, 2026"
Tisbury,2024,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=46,MVRSD Building Project Election Results
Tisbury,2024,4,minutes,https://tisburyma.gov/DocumentCenter/View/1532/minutes_zba_2024_combined_bookmarked,minutes_zba_2024_combined_bookmarked
Tisbury,2025,3,election_page,https://tisburyma.gov/228/Town-Clerk,Town Clerk
Tisbury,2025,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=44,"FINAL RESULTS ANNUAL TOWN ELECTION MAY 12, 2026"
Tisbury,2025,3,election_page,https://tisburyma.gov/CivicAlerts.aspx?AID=46,MVRSD Building Project Election Results
Tisbury,2025,4,minutes,https://www.tisburyma.gov/AgendaCenter/ViewFile/Minutes/_01062025-730,
Tolland,2021,3,election_page,https://tolland-ma.gov/1201/Town-Clerk,Town Clerk
Tolland,2021,3,election_page,https://tolland-ma.gov/1365/Mass-General-Laws-Open-Meeting-Law-Town-,"Mass. General Laws: Open Meeting Law, Town Meetings and Elec"
Tolland,2021,3,election_page,https://tolland-ma.gov/1367/Duties-Responsibilities-of-the-Town-Cler,Duties & Responsibilities of the Town Clerk
Tolland,2021,4,minutes,https://tolland-ma.gov/DocumentCenter/View/1010,Conservation Commission Minutes 11 30 2021?bidId=
Tolland,2022,3,election_page,https://tolland-ma.gov/1201/Town-Clerk,Town Clerk
Tolland,2022,3,election_page,https://tolland-ma.gov/1365/Mass-General-Laws-Open-Meeting-Law-Town-,"Mass. General Laws: Open Meeting Law, Town Meetings and Elec"
Tolland,2022,3,election_page,https://tolland-ma.gov/1367/Duties-Responsibilities-of-the-Town-Cler,Duties & Responsibilities of the Town Clerk
Tolland,2022,4,minutes,https://tolland-ma.gov/DocumentCenter/View/1050,Planning Board Minutes 04 19 2022?bidId=
Tolland,2023,3,election_page,https://tolland-ma.gov/1201/Town-Clerk,Town Clerk
Tolland,2023,3,election_page,https://tolland-ma.gov/1365/Mass-General-Laws-Open-Meeting-Law-Town-,"Mass. General Laws: Open Meeting Law, Town Meetings and Elec"
Tolland,2023,3,election_page,https://tolland-ma.gov/1367/Duties-Responsibilities-of-the-Town-Cler,Duties & Responsibilities of the Town Clerk
Tolland,2023,4,minutes,https://tolland-ma.gov/DocumentCenter/View/1017,Conservation Commission Minutes 11 30 2023?bidId=
Tolland,2024,3,election_page,https://tolland-ma.gov/1201/Town-Clerk,Town Clerk
Tolland,2024,3,election_page,https://tolland-ma.gov/1365/Mass-General-Laws-Open-Meeting-Law-Town-,"Mass. General Laws: Open Meeting Law, Town Meetings and Elec"
Tolland,2024,3,election_page,https://tolland-ma.gov/1367/Duties-Responsibilities-of-the-Town-Cler,Duties & Responsibilities of the Town Clerk
Tolland,2024,4,minutes,https://tolland-ma.gov/DocumentCenter/View/1023,Conservation Commission Minutes 07 18 2024?bidId=
Tolland,2025,3,election_page,https://tolland-ma.gov/1201/Town-Clerk,Town Clerk
Tolland,2025,3,election_page,https://tolland-ma.gov/1365/Mass-General-Laws-Open-Meeting-Law-Town-,"Mass. General Laws: Open Meeting Law, Town Meetings and Elec"
Tolland,2025,3,election_page,https://tolland-ma.gov/1367/Duties-Responsibilities-of-the-Town-Cler,Duties & Responsibilities of the Town Clerk
Tolland,2025,4,minutes,https://tolland-ma.gov/AgendaCenter/ViewFile/Minutes/_01212025-62,
Topsfield,2024,2,townmtg_election,https://www.topsfield-ma.gov/DocumentCenter/View/1585/FY25-Budget-Preparation-Schedule-for-2024-Town-Meeting,FY25 Budget Preparation Schedule for 2024 Town Meeting
Topsfield,2024,2,townmtg_election,https://www.topsfield-ma.gov/DocumentCenter/View/3506,Select Board Pre Town Meeting Agenda Agenda 05 07 2024 PDF?b
Topsfield,2024,2,townmtg_election,https://www.topsfield-ma.gov/sites/g/files/vyhlif5086/f/agendas/selectboardpretownmeeting05072024.pdf,
Topsfield,2024,2,townmtg_election,https://www.topsfield-ma.gov/sites/g/files/vyhlif5086/f/pages/2024townelectionschedule.pdf,
Topsfield,2025,1,annual_report,https://www.topsfield-ma.gov/DocumentCenter/View/8188,topsfield_annual_report_2025_online?bidId=
Topsfield,2025,2,townmtg_election,https://www.topsfield-ma.gov/DocumentCenter/View/1423/2025-Annual-and-Special-Town-Meeting-Warrants,2025 Annual and Special Town Meeting Warrants
Topsfield,2025,2,townmtg_election,https://www.topsfield-ma.gov/DocumentCenter/View/1425/FY26-Budget-Preparation-Schedule-for-2025-Town-Meeting,FY26 Budget Preparation Schedule for 2025 Town Meeting
Topsfield,2025,3,election_page,https://www.topsfield-ma.gov/1206/Town-Clerk,
Townsend,2024,1,annual_report,https://townsendma.gov/government/board_of_selectmen/Annual Town Reports/2024 Townsend Annual Town Report updated 4.10.2025 (1).pdf?t=202508051706390,2024 Annual Town Report
Townsend,2024,2,townmtg_election,https://townsendma.gov/departments/town_administrator/budgets/Documents/Departments/Town Administrator/Budgets/FY 15 Budget/fy2015_town_meeting_budget_adopted.pdf?t=202406030935200,FY2015 Town Meeting Budget ADOPTED
Townsend,2024,2,townmtg_election,https://townsendma.gov/departments/town_administrator/budgets/Documents/Departments/Town Administrator/Budgets/FY 17 Budget/5-3-2016_town_meeting_packet_handout_3_0.pdf?t=202406030935190,Budget Prep Docs
Townsend,2024,2,townmtg_election,https://townsendma.gov/departments/town_administrator/budgets/Documents/Departments/Town Administrator/Budgets/FY19 Budget/warrant_0.pdf?t=202406030935180,ANNUAL/SPECIAL TOWN MEETING WARRANT
Townsend,2025,1,annual_report,https://townsendma.gov/government/board_of_selectmen/Annual Town Reports/2024 Townsend Annual Town Report updated 4.10.2025 (1).pdf?t=202508051706390,2024 Annual Town Report
Townsend,2025,1,annual_report,https://townsendma.gov/government/board_of_selectmen/Documents/Boards Committees/Selectboard/Annual Town Reports/2006_report_0.pdf?t=202504291250120,2006 Annual Town Report
Townsend,2025,1,annual_report,https://townsendma.gov/government/board_of_selectmen/Documents/Boards Committees/Selectboard/Annual Town Reports/2007_townsend_annual_town_report.pdf?t=202504291250220,2007 Annual Town Report
Townsend,2025,1,annual_report,https://townsendma.gov/government/board_of_selectmen/Documents/Boards Committees/Selectboard/Annual Town Reports/2008townsendannualtownreport_0.pdf?t=202504291250290,2008 Annual Town Report
Truro,2021,1,annual_report,https://www.truro-ma.gov/sites/g/files/vyhlif3936/f/uploads/annual_town_report_2021_0.pdf,
Truro,2021,1,annual_report,https://www.truro-ma.gov/sites/g/files/vyhlif9766/f/uploads/annual_town_report_2021_0.pdf,
Truro,2021,2,townmtg_election,https://truro-ma.gov/DocumentCenter/View/863/2021-Annual-Town-Meeting-Minutes-June-26-2021,2021 Annual Town Meeting Minutes June 26 2021
Truro,2021,2,townmtg_election,https://www.truro-ma.gov/DocumentCenter/View/1452,Town Meeting Map 2021 PDF?bidId=
Tyringham,2022,3,election_page,https://www.tyringham-ma.gov/1248/Town-Clerk,
Tyringham,2022,3,election_page,https://www.tyringham-ma.gov/1255/Election-Voting-Information,
Tyringham,2022,3,election_page,https://www.tyringham-ma.gov/DocumentCenter/View/1598/Annual-Town-Election-Results-5182026,Annual Town Election Results (5.18.2026)
Tyringham,2022,4,minutes,https://www.tyringham-ma.gov/sites/g/files/vyhlif1336/f/minutes/historical_commission_meeting_-_thursday_february_10_2022.pdf,
Tyringham,2023,3,election_page,https://www.tyringham-ma.gov/1248/Town-Clerk,
Tyringham,2023,3,election_page,https://www.tyringham-ma.gov/1255/Election-Voting-Information,
Tyringham,2023,3,election_page,https://www.tyringham-ma.gov/DocumentCenter/View/1598/Annual-Town-Election-Results-5182026,Annual Town Election Results (5.18.2026)
Tyringham,2024,3,election_page,https://www.tyringham-ma.gov/1248/Town-Clerk,
Tyringham,2024,3,election_page,https://www.tyringham-ma.gov/1255/Election-Voting-Information,
Tyringham,2024,3,election_page,https://www.tyringham-ma.gov/DocumentCenter/View/1598/Annual-Town-Election-Results-5182026,Annual Town Election Results (5.18.2026)
Tyringham,2025,3,election_page,https://www.tyringham-ma.gov/1248/Town-Clerk,
Tyringham,2025,3,election_page,https://www.tyringham-ma.gov/1255/Election-Voting-Information,
Tyringham,2025,3,election_page,https://www.tyringham-ma.gov/DocumentCenter/View/1598/Annual-Town-Election-Results-5182026,Annual Town Election Results (5.18.2026)
Upton,2021,2,townmtg_election,https://uptonma.gov/ImageRepository/Document?documentID=175,Town Clerk / Town Meetings & Elections / 2021 Annual Town Me
Upton,2021,2,townmtg_election,https://uptonma.gov/ImageRepository/Document?documentID=176,Town Clerk / Town Meetings & Elections / 2021 Annual Town El
Upton,2021,2,townmtg_election,https://uptonma.gov/ImageRepository/Document?documentID=179,Town Clerk / Town Meetings & Elections / 2021 Special Town M
Upton,2021,2,townmtg_election,https://www.uptonma.gov/DocumentCenter/View/837/Proceedings-of-Annual-Town-Meeting---May-8-2021-PDF,
Uxbridge,2022,2,townmtg_election,https://www.uxbridge-ma.gov/sites/g/files/vyhlif3971/f/uploads/fy_2022_capital_projects_for_may_2022_town_meeting_warrant_002_capital_committee_recommendations_0.pdf,
Uxbridge,2022,3,election_page,https://uxbridge-ma.gov/171/Town-Clerk,Town Clerk
Uxbridge,2022,3,election_page,https://uxbridge-ma.gov/DocumentCenter/View/5382/2026-Election-Calendar,2026 Election Calendar
Uxbridge,2022,3,election_page,https://uxbridge-ma.gov/DocumentCenter/View/5537/5192026-Ate-Certified-Results,"May 19, 2026 Election Results"
Uxbridge,2023,1,annual_report,https://ma-uxbridge.civicplus.com/DocumentCenter/View/5973,fy2023_annual_report_photos_11png?bidId=
Uxbridge,2023,1,annual_report,https://ma-uxbridge.civicplus.com/DocumentCenter/View/5974,fy2023_annual_report_photos_11?bidId=
Uxbridge,2023,3,election_page,https://uxbridge-ma.gov/171/Town-Clerk,Town Clerk
Uxbridge,2023,3,election_page,https://uxbridge-ma.gov/DocumentCenter/View/5382/2026-Election-Calendar,2026 Election Calendar
Wakefield,2025,1,annual_report,https://www.wakefieldma.gov/DocumentCenter/View/2642,2025 Annual Town Report
Wakefield,2025,2,townmtg_election,https://www.wakefieldma.gov/DocumentCenter/View/1987/Town-Meeting-Warrant-November-8-2025,"November 8, 2025, Warrant"
Wakefield,2025,2,townmtg_election,https://www.wakefieldma.gov/DocumentCenter/View/2001/Regular-Town-Meeting-Voters-Booklet-November-8-2025,Voter's Booklet
Wakefield,2025,2,townmtg_election,https://www.wakefieldma.gov/DocumentCenter/View/2004,town meeting banner 2025 11?bidId=
Warren,2022,1,annual_report,https://www.warrenct.gov/sites/g/files/vyhlif3991/f/uploads/2022.23annualreport.pdf,
Warren,2022,2,townmtg_election,https://warren-ma.gov/DocumentCenter/View/1366,Special Town Meeting 05 14 2022 PDF?bidId=
Warren,2022,3,election_page,https://warren-ma.gov/204/Town-Clerk,
Warren,2022,3,election_page,https://www.warrenct.gov/town-clerk,
Warwick,2021,3,election_page,https://warwickma.org/town-clerk/2022-11-08-state-election-results/,
Warwick,2021,3,election_page,https://warwickma.org/town-clerk/2023-04-03-special-election-results/,
Warwick,2021,3,election_page,https://warwickma.org/town-clerk/2023-05-15-annual-town-election/,
Warwick,2022,3,election_page,https://warwickma.org/town-clerk/2022-11-08-state-election-results/,
Warwick,2022,3,election_page,https://warwickma.org/town-clerk/2023-04-03-special-election-results/,
Warwick,2022,3,election_page,https://warwickma.org/town-clerk/2023-05-15-annual-town-election/,
Warwick,2022,4,minutes,https://warwickma.org/wp-content/uploads/2023/10/Planning-Board-minutes-10-Nov-2022-1.pdf,
Warwick,2023,3,election_page,https://warwickma.org/town-clerk/2022-11-08-state-election-results/,
Warwick,2023,3,election_page,https://warwickma.org/town-clerk/2023-04-03-special-election-results/,
Warwick,2023,3,election_page,https://warwickma.org/town-clerk/2023-05-15-annual-town-election/,
Warwick,2023,4,minutes,https://warwickma.org/wp-content/uploads/2023/10/Planning-Board-minutes-10-Nov-2022-1.pdf,
Warwick,2025,2,townmtg_election,https://warwickma.org/wp-content/uploads/2025/04/Town-Meeting-Explanations-4.30-jdy-dn.pdf,
Warwick,2025,3,election_page,https://warwickma.org/town-clerk/2022-11-08-state-election-results/,
Warwick,2025,3,election_page,https://warwickma.org/town-clerk/2023-04-03-special-election-results/,
Warwick,2025,3,election_page,https://warwickma.org/town-clerk/2023-05-15-annual-town-election/,
Washington,2021,3,election_page,https://www.washington-ma.gov/town-clerk,Town Clerk
Washington,2021,3,election_page,https://www.washington-ma.gov/town-clerk/pages/town-elections,Town Elections
Washington,2021,3,election_page,https://www.washington-ma.gov/town-clerk/pages/town-meetings,Town Meetings
Webster,2023,1,annual_report,https://www.webster-ma.gov/DocumentCenter/View/23136/2023-Annual-Town-Report,
Webster,2023,2,townmtg_election,https://webster-ma.gov/ImageRepository/Document?documentID=2141,Planning / Projects - Planning Board / Town Meeting - Warran
Webster,2023,2,townmtg_election,https://webster-ma.gov/ImageRepository/Document?documentID=2142,Planning / Projects - Planning Board / Town Meeting - Warran
Webster,2023,2,townmtg_election,https://webster-ma.gov/ImageRepository/Document?documentID=2143,Planning / Projects - Planning Board / Town Meeting - Warran
Wendell,2021,3,election_page,https://www.wendellmass.us/early-voting-is-nearly-here/,
Wendell,2021,3,election_page,https://www.wendellmass.us/presidential-primary-voting/,
Wendell,2021,3,election_page,https://www.wendellmass.us/town-clerk-office-hours/,
Wendell,2022,3,election_page,https://www.wendellmass.us/early-voting-is-nearly-here/,
Wendell,2022,3,election_page,https://www.wendellmass.us/presidential-primary-voting/,
Wendell,2022,3,election_page,https://www.wendellmass.us/town-clerk-office-hours/,
Wendell,2023,1,annual_report,https://storage.googleapis.com/proudcity/wendellma/2025/02/Wendell-2023-Annual-Report-8.5x5.5-final.pdf,Wendell 2023 Annual Report 8.5x5.5 Final
Wendell,2023,2,townmtg_election,https://storage.googleapis.com/proudcity/wendellma/2024/06/2023-Town-Meeting-Report.pdf,Download
Wendell,2023,3,election_page,https://www.wendellmass.us/early-voting-is-nearly-here/,
Wendell,2023,3,election_page,https://www.wendellmass.us/presidential-primary-voting/,
West Bridgewater,2024,1,annual_report,https://westbridgewaterma.org/departments/conservation_preservation_recreation/Website Functions/calendar_app/document_center/ConservationCommission/News/TRFC Town Annual Report 2024.pdf,2024 Annual Report
West Bridgewater,2024,2,townmtg_election,https://westbridgewaterma.org/departments/town_meeting/Website Functions/calendar_app/document_center/Official ATM Warrant 5-6-24.pdf,"ANNUAL TOWN MEETING MAY 6, 2024"
West Bridgewater,2024,2,townmtg_election,https://westbridgewaterma.org/departments/town_meeting/Website Functions/calendar_app/document_center/Official Warrant STM 11-14-24.pdf,"Special Town Meeting November 14, 2024"
West Bridgewater,2024,3,election_page,https://westbridgewaterma.org/departments/town_clerk/index.php,Town Clerk
West Bridgewater,2025,2,townmtg_election,"https://westbridgewaterma.org/departments/Town Meeting Warrant for October 20, 2025 Meeting.pdf?t=20251015135427376","Town Meeting Warrant for October 20, 2025 Meeting"
West Bridgewater,2025,2,townmtg_election,https://westbridgewaterma.org/departments/town_meeting/Website Functions/calendar_app/document_center/BoardSelectmen/Official Warrant ATM 5-17-21.pdf?t=20250226194832492,click here for warrant
West Bridgewater,2025,2,townmtg_election,https://westbridgewaterma.org/departments/town_meeting/document_center/Posted Warrant.pdf,"Annual Town Meeting May 12, 2025"
West Bridgewater,2025,3,election_page,https://westbridgewaterma.org/departments/town_clerk/index.php,Town Clerk
West Brookfield,2021,1,annual_report,https://storage.googleapis.com/juniper-media-library/43/2023/10/2021%20Annual%20Town%20Report.pdf,2021 Annual Town Report
West Brookfield,2021,3,election_page,https://wbrookfield.com/news-and-notices/official-local-election-results,
West Brookfield,2021,3,election_page,https://wbrookfield.com/news-and-notices/special-town-election-2,
West Brookfield,2021,3,election_page,https://wbrookfield.com/news-and-notices/town-election-unofficial-results,
Westhampton,2023,2,townmtg_election,https://westhamptonma.gov/wp-content/uploads/Annual-Town-Meeting-2023.pdf,
Westhampton,2023,2,townmtg_election,https://www.westhampton-ma.com/sites/g/files/vyhlif5191/f/uploads/fy2023_-_annual_and_special_town_meeting_guide_for_members_-_final_-_trimmed.pdf,
Westhampton,2023,4,minutes,https://westhamptonma.gov/wp-content/uploads/2023-0103-MINUTES-As-Approved.pdf,
Westhampton,2023,4,minutes,https://westhamptonma.gov/wp-content/uploads/2023-0110-Minutes-of-ZBA-MINUTES-ZBA.pdf,
Westhampton,2024,2,townmtg_election,https://www.westhampton-ma.com/sites/g/files/vyhlif5191/f/uploads/2024-0511_-_a_guide_to_the_2024_annual_town_meeting_-_ver_4.pdf,
Westhampton,2024,4,minutes,https://westhamptonma.gov/wp-content/uploads/2024-0109-minutes-trustees.pdf,
Westhampton,2024,4,minutes,https://westhamptonma.gov/wp-content/uploads/2024-0110-PSC-Minutes-65.pdf,
Westhampton,2024,4,minutes,https://westhamptonma.gov/wp-content/uploads/2024-0116-MINUTES-Selectboard-AS-APPROVED.pdf,
Westminster,2025,3,election_page,https://www.westminster-ma.gov/town-clerk,Notary Public Services
West Springfield,2021,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk,
West Springfield,2021,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk/License-Commission,
West Springfield,2021,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk/Public-Meeting-Postings,
West Springfield,2023,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk,
West Springfield,2023,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk/License-Commission,
West Springfield,2023,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk/Public-Meeting-Postings,
West Springfield,2025,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk,
West Springfield,2025,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk/License-Commission,
West Springfield,2025,3,election_page,https://www.townofwestspringfield.org/Government/Town-Clerk/Public-Meeting-Postings,
West Stockbridge,2021,3,election_page,https://www.weststockbridge-ma.gov/1328/Town-Clerk,Town Clerk
West Stockbridge,2021,3,election_page,https://www.weststockbridge-ma.gov/1330/Absentee-Early-Voting-Information,Absentee & Early Voting Information
